entity_id,destination,latitude,longitude,coordinate_source
772b0e093bf3dcfa26486dab27fed556c93616df2c159cdb491a125e73d047fe,Girona,42.026239,3.007877,ciudad_centroid_local
772cba61bc472aaedfb30c55c03300d87c3e86233d58bd86ca5bc018bbfd7dfb,Girona,42.026239,3.007877,ciudad_centroid_local
772e250013fcba09339d6eded088c7545aab526fd2c23f16bb9992ea01bb170c,Barcelona,41.391195,2.164495,ciudad_centroid_local
772e46bc077a01d1b7cd134743358b4c7e512615288e6f3402e547b072eb7473,Madrid,40.423559,-3.694702,ciudad_centroid_local
77306cbaa52c2e8070b9b4b1e29c121d9c7c89e2ec64cf971e182ddfd0676452,Málaga,36.718799,-4.42424,ciudad_centroid_local
773104f43d2cc50e8912535b49f7eeedab0ab3aa5c1984fd4fdd8da0840808c1,Formentera,38.71698,1.464049,ciudad_centroid_local
7732e8d23a1cc3245f0f0f6b99183ac5b9b62c4be34190fe0c63bd492a246036,Málaga,36.718799,-4.42424,ciudad_centroid_local
77334e8db1b800480fe78e7e19d0965d9afc31cc3ef82365c18a5a849f65ea7d,Madrid,40.423559,-3.694702,ciudad_centroid_local
773468409f44a5985922a719910b0b5ef3d100a29b85bf959b35f1661b924f5f,Madrid,40.423559,-3.694702,ciudad_centroid_local
7734eef6fcef63f55bff6c95a9a8817e6723d07fc70bda8d71710f277070568f,Madrid,40.423559,-3.694702,ciudad_centroid_local
773673549fdea083895f5c5e14b296dd6b45070b0f21ded7fe8eb2a57918cf3a,Málaga,36.718799,-4.42424,ciudad_centroid_local
773689a0e29abba28542860b93e1e0fc453d8a483b042bb95ef5603cab580658,leon,42.613451,-6.079323,ciudad_centroid_local
7738168cfc27ba7061fc64540f57f38a158b3e4f467554cdb733d71076e052fd,Mallorca,39.658539,3.027134,ciudad_centroid_local
7738b42f3b2449d801da386e71b48a78471d2b0d2822c67185629521ebb66c4b,Palma de Mallorca,39.573276,2.655354,ciudad_centroid_local
773acaf9b6f7ba189598a7ef6398d6249a3b7d4d4b16fac4daa9284a75b2f3ae,Barcelona,41.391195,2.164495,ciudad_centroid_local
773bdaeb377b9777251ce4e50f362a7aa16bdb4fdaa7ca2e15bbca24af6a5025,Girona,42.026239,3.007877,ciudad_centroid_local
773c16919619fbd9601478306d58412274185fca8d750f26ab255559ec4d282b,Girona,42.026239,3.007877,ciudad_centroid_local
773fdcdf1218cf09fd4fda231b55c8291a20a353a55069c6cc16bca6dabeabb3,Mallorca,39.658539,3.027134,ciudad_centroid_local
77417bb5a20f2b117526bc19aacc0f84a1def4a4a80c22adef72c501f3792a4a,Madrid,40.423559,-3.694702,ciudad_centroid_local
77424d26164d5592974558ac32b679a07f3b10b003c85a73f60ff6abc83b3ea6,Barcelona,41.391195,2.164495,ciudad_centroid_local
